languge,age,participant,pronoun,share
ger,25.966666666666665,CHI,1sg,0.011627906976744186
ger,26,CHI,1sg,5.85480093676815e-4
ger,26.033333333333335,CHI,1sg,0.0018438844499078057
ger,26.066666666666666,CHI,1sg,0.002758620689655172
ger,26.1,CHI,1sg,0.0014251781472684087
ger,26.133333333333333,CHI,1sg,0.00390625
ger,26.166666666666668,CHI,1sg,0
ger,26.2,CHI,1sg,0
ger,26.233333333333334,CHI,1sg,0.002799552071668533
ger,26.266666666666666,CHI,1sg,5.025125628140704e-4
ger,26.3,CHI,1sg,5.963029218843172e-4
ger,26.333333333333332,CHI,1sg,0.001146131805157593
ger,26.366666666666667,CHI,1sg,0.0030659172202350538
ger,26.4,CHI,1sg,0
ger,26.433333333333334,CHI,1sg,0
ger,26.466666666666665,CHI,1sg,0.004201680672268907
ger,26.5,ADU,1sg,0.011499647969960104
ger,26.5,CHI,1sg,0.0010845986984815619
ger,26.533333333333335,ADU,1sg,0.00534147272033575
ger,26.533333333333335,CHI,1sg,0.0015641293013555788
ger,26.566666666666666,CHI,1sg,5.52791597567717e-4
ger,26.6,ADU,1sg,0.008945935433683392
ger,26.6,CHI,1sg,0.004095563139931741
ger,26.633333333333333,CHI,1sg,0
ger,26.666666666666668,CHI,1sg,0
ger,26.7,CHI,1sg,6.045949214026602e-4
ger,26.733333333333334,CHI,1sg,0.0019157088122605363
ger,26.766666666666666,CHI,1sg,0.004752851711026616
ger,26.8,CHI,1sg,0.0014035087719298245
ger,26.833333333333332,CHI,1sg,0.0038338658146964857
ger,26.866666666666667,CHI,1sg,0
ger,26.9,CHI,1sg,0
ger,26.933333333333334,CHI,1sg,0.0013398838767306833
ger,26.966666666666665,CHI,1sg,0.001687289088863892
ger,27,CHI,1sg,0.004413928396272682
ger,27,CHI,1sg,0.003686635944700461
ger,27.033333333333335,CHI,1sg,0.0015432098765432098
ger,27.066666666666666,CHI,1sg,0
ger,27.1,CHI,1sg,0.00819672131147541
ger,27.133333333333333,CHI,1sg,0.0016703786191536749
ger,27.166666666666668,CHI,1sg,0.004283674440742504
ger,27.2,CHI,1sg,0.0021493820526598604
ger,27.233333333333334,CHI,1sg,0.0016736401673640166
ger,27.266666666666666,CHI,1sg,0.0020567667626491155
ger,27.3,CHI,1sg,0
ger,27.333333333333332,CHI,1sg,0
ger,27.366666666666667,CHI,1sg,0.0012040939193257074
ger,27.4,CHI,1sg,0.00236630383341221
ger,27.433333333333334,CHI,1sg,0.002124269782262347
ger,27.466666666666665,CHI,1sg,0.002578427159432746
ger,27.5,CHI,1sg,0
ger,27.533333333333335,CHI,1sg,0
ger,27.566666666666666,CHI,1sg,0.013513513513513514
ger,27.6,CHI,1sg,0.0010911074740861974
ger,27.633333333333333,CHI,1sg,0.0031545741324921135
ger,27.666666666666668,CHI,1sg,0.0030656039239730227
ger,27.7,CHI,1sg,0.001287001287001287
ger,27.733333333333334,CHI,1sg,0.004875406283856988
ger,27.766666666666666,CHI,1sg,0
ger,27.8,CHI,1sg,0
ger,27.833333333333332,CHI,1sg,0.002799552071668533
ger,27.866666666666667,CHI,1sg,0.003009027081243731
ger,27.9,CHI,1sg,0.0011966493817311527
ger,27.933333333333334,CHI,1sg,0.0020090406830738324
ger,27.966666666666665,CHI,1sg,0.0019120458891013384
ger,28,CHI,1sg,0.00909090909090909
ger,28.033333333333335,CHI,1sg,0
ger,28.066666666666666,CHI,1sg,9.555661729574773e-4
ger,28.1,CHI,1sg,0.001037344398340249
ger,28.133333333333333,CHI,1sg,0.0023781212841854932
ger,28.166666666666668,CHI,1sg,0.0013345195729537367
ger,28.2,CHI,1sg,0
ger,28.233333333333334,CHI,1sg,0
ger,28.266666666666666,CHI,1sg,0.05084745762711865
ger,28.3,CHI,1sg,0.002157497303128371
ger,28.333333333333332,CHI,1sg,0.00400600901352028
ger,28.366666666666667,CHI,1sg,0.0015007503751875938
ger,28.4,CHI,1sg,4.2735042735042735e-4
ger,28.433333333333334,CHI,1sg,0.0022381378692927483
ger,28.466666666666665,CHI,1sg,0.012048192771084338
ger,28.5,CHI,1sg,0
ger,28.533333333333335,CHI,1sg,0.0017686593562079944
ger,28.566666666666666,CHI,1sg,0.0018885741265344666
ger,28.6,CHI,1sg,0.0011741682974559687
ger,28.633333333333333,CHI,1sg,3.546099290780142e-4
ger,28.666666666666668,CHI,1sg,0.0038461538461538464
ger,28.7,CHI,1sg,0
ger,28.733333333333334,CHI,1sg,0.011235955056179775
ger,28.766666666666666,CHI,1sg,0.0014398848092152627
ger,28.8,CHI,1sg,0.0030337504740235114
ger,28.833333333333332,CHI,1sg,0.0023355391202802647
ger,28.866666666666667,CHI,1sg,0.0011503067484662577
ger,28.9,CHI,1sg,8.99685110211426e-4
ger,28.933333333333334,CHI,1sg,0
ger,28.966666666666665,CHI,1sg,0
ger,29,CHI,1sg,0.0027816411682892906
ger,29,CHI,1sg,0.0019782393669634025
ger,29.033333333333335,CHI,1sg,9.119927040583675e-4
ger,29.066666666666666,CHI,1sg,0
ger,29.1,CHI,1sg,0.002728512960436562
ger,29.133333333333333,CHI,1sg,0
ger,29.166666666666668,CHI,1sg,0
ger,29.2,CHI,1sg,0.001942690626517727
ger,29.233333333333334,CHI,1sg,0.003257328990228013
ger,29.266666666666666,CHI,1sg,4.2319085907744394e-4
ger,29.3,CHI,1sg,0
ger,29.333333333333332,CHI,1sg,0.002441576560865016
ger,29.366666666666667,CHI,1sg,0.028169014084507043
ger,29.4,CHI,1sg,0
ger,29.433333333333334,CHI,1sg,0.001525940996948118
ger,29.466666666666665,CHI,1sg,0.0011695906432748538
ger,29.5,CHI,1sg,0.001187178472497032
ger,29.533333333333335,CHI,1sg,8.873114463176575e-4
ger,29.566666666666666,CHI,1sg,0.0041802136553646075
ger,29.6,CHI,1sg,0
ger,29.633333333333333,CHI,1sg,0
ger,29.666666666666668,CHI,1sg,0.0015889830508474577
ger,29.7,CHI,1sg,0.0024533856722276743
ger,29.733333333333334,CHI,1sg,0.0018399264029438822
ger,29.766666666666666,CHI,1sg,0.006003430531732418
ger,29.8,CHI,1sg,0.002154243860404998
ger,29.833333333333332,CHI,1sg,0
ger,29.866666666666667,CHI,1sg,0
ger,29.9,CHI,1sg,0.0024224806201550387
ger,29.933333333333334,CHI,1sg,0.005615550755939525
ger,29.966666666666665,CHI,1sg,0.003800675675675676
ger,30,CHI,1sg,0.002967359050445104
ger,30,CHI,1sg,0.015151515151515152
ger,30.033333333333335,CHI,1sg,0
ger,30.066666666666666,CHI,1sg,0.012658227848101266
ger,30.1,CHI,1sg,0
ger,30.133333333333333,CHI,1sg,0.027777777777777776
ger,30.166666666666668,CHI,1sg,0
ger,30.2,CHI,1sg,0
ger,30.233333333333334,CHI,1sg,0.012658227848101266
ger,30.266666666666666,CHI,1sg,0.002103491796381994
ger,30.3,CHI,1sg,0
ger,30.333333333333332,CHI,1sg,0
ger,30.366666666666667,CHI,1sg,0
ger,30.4,CHI,1sg,9.404388714733542e-4
ger,30.433333333333334,CHI,1sg,3.8684719535783365e-4
ger,30.466666666666665,CHI,1sg,0.0034628703347441324
ger,30.5,CHI,1sg,0
ger,30.533333333333335,CHI,1sg,0
ger,30.566666666666666,CHI,1sg,0.001040582726326743
ger,30.6,CHI,1sg,0.0027397260273972603
ger,30.633333333333333,CHI,1sg,0
ger,30.666666666666668,CHI,1sg,0.0018162005085361425
ger,30.7,CHI,1sg,0.003100241129865656
ger,30.733333333333334,CHI,1sg,0
ger,30.766666666666666,CHI,1sg,0
ger,30.8,CHI,1sg,0.004056795131845842
ger,30.833333333333332,CHI,1sg,0.0030837004405286344
ger,30.866666666666667,CHI,1sg,0.005002084201750729
ger,30.9,CHI,1sg,0.0034668721109399076
ger,30.933333333333334,CHI,1sg,0.00398406374501992
ger,30.966666666666665,CHI,1sg,0.016129032258064516
ger,31,CHI,1sg,0.018518518518518517
ger,31.033333333333335,CHI,1sg,0.0010626992561105207
ger,31.066666666666666,CHI,1sg,0.0010366275051831375
ger,31.1,CHI,1sg,0.0015782828282828283
ger,31.133333333333333,CHI,1sg,0.0013117621337997377
ger,31.166666666666668,CHI,1sg,0.0017376194613379669
ger,31.2,CHI,1sg,0
ger,31.233333333333334,CHI,1sg,0
ger,31.266666666666666,CHI,1sg,0.0015255530129672007
ger,31.3,CHI,1sg,0.005628517823639775
ger,31.333333333333332,CHI,1sg,0.0021543985637342907
ger,31.366666666666667,CHI,1sg,0
ger,31.4,CHI,1sg,0.002527988443481401
ger,31.433333333333334,CHI,1sg,0
ger,31.466666666666665,CHI,1sg,0
ger,31.5,CHI,1sg,0.0022535211267605635
ger,31.533333333333335,CHI,1sg,0.0024407252440725243
ger,31.566666666666666,CHI,1sg,0.001519756838905775
ger,31.6,CHI,1sg,0.0011801730920535012
ger,31.633333333333333,CHI,1sg,0.005373936408419167
ger,31.666666666666668,CHI,1sg,0
ger,31.7,CHI,1sg,0.024390243902439025
ger,31.733333333333334,CHI,1sg,0.002824858757062147
ger,31.766666666666666,CHI,1sg,0.00267379679144385
ger,31.8,CHI,1sg,0.0026905829596412557
ger,31.833333333333332,CHI,1sg,0.002449779519843214
ger,31.866666666666667,CHI,1sg,0.003436426116838488
ger,31.9,CHI,1sg,0
ger,31.933333333333334,CHI,1sg,0
ger,31.966666666666665,CHI,1sg,0.002158894645941278
ger,32,CHI,1sg,0.004677268475210477
ger,32,CHI,1sg,0.0033755274261603376
ger,32.03333333333333,CHI,1sg,0.0014763779527559055
ger,32.06666666666667,CHI,1sg,0.00723938223938224
ger,32.1,CHI,1sg,0.01020408163265306
ger,32.13333333333333,CHI,1sg,0
ger,32.166666666666664,CHI,1sg,0.003755868544600939
ger,32.2,CHI,1sg,0.0032863849765258214
ger,32.233333333333334,CHI,1sg,0.004816955684007707
ger,32.266666666666666,CHI,1sg,0.0028517110266159697
ger,32.3,CHI,1sg,0.003859141341051616
ger,32.333333333333336,CHI,1sg,0
ger,32.36666666666667,CHI,1sg,0
ger,32.4,CHI,1sg,0.008985879332477536
ger,32.43333333333333,CHI,1sg,0.005366726296958855
ger,32.46666666666667,CHI,1sg,0.005764966740576497
ger,32.5,CHI,1sg,0.003527336860670194
ger,32.53333333333333,CHI,1sg,0.006466784244562022
ger,32.56666666666667,CHI,1sg,0.034482758620689655
ger,32.6,CHI,1sg,0.018518518518518517
ger,32.63333333333333,CHI,1sg,5.458515283842794e-4
ger,32.666666666666664,CHI,1sg,0.0035026269702276708
ger,32.7,CHI,1sg,0.006264236902050114
ger,32.733333333333334,CHI,1sg,0.0030303030303030303
ger,32.766666666666666,CHI,1sg,0.010101010101010102
ger,32.8,CHI,1sg,0.0021953896816684962
ger,32.833333333333336,CHI,1sg,0
ger,32.86666666666667,CHI,1sg,0.004122497055359246
ger,32.9,CHI,1sg,4.182350480970305e-4
ger,32.93333333333333,CHI,1sg,0
ger,32.96666666666667,CHI,1sg,0.004117108874656907
ger,33,CHI,1sg,0.003146303093864709
ger,33.03333333333333,CHI,1sg,0
ger,33.06666666666667,CHI,1sg,0.015384615384615385
ger,33.1,CHI,1sg,0.009485094850948509
ger,33.13333333333333,CHI,1sg,0.004016064257028112
ger,33.166666666666664,CHI,1sg,0.008483033932135729
ger,33.2,CHI,1sg,0.004817618719889883
ger,33.233333333333334,CHI,1sg,0.0035072336694432268
ger,33.266666666666666,CHI,1sg,0.03636363636363636
ger,33.3,CHI,1sg,0.03225806451612903
ger,33.333333333333336,CHI,1sg,0.008378216636744464
ger,33.36666666666667,CHI,1sg,0.005664263645726055
ger,33.4,CHI,1sg,0.006277463904582548
ger,33.43333333333333,CHI,1sg,0.006542526421741319
ger,33.46666666666667,CHI,1sg,0.022988505747126436
ger,33.5,CHI,1sg,0
ger,33.53333333333333,CHI,1sg,0.0011661807580174927
ger,33.56666666666667,CHI,1sg,0.005605381165919282
ger,33.6,CHI,1sg,0.004341534008683068
ger,33.63333333333333,CHI,1sg,0.006553795740032769
ger,33.666666666666664,CHI,1sg,0.022727272727272728
ger,33.7,CHI,1sg,0.027777777777777776
ger,33.733333333333334,CHI,1sg,0.03225806451612903
ger,33.766666666666666,CHI,1sg,0
ger,33.8,CHI,1sg,0.006842619745845552
ger,33.833333333333336,CHI,1sg,0.01189767995240928
ger,33.86666666666667,CHI,1sg,0.012716763005780347
ger,33.9,ADU,1sg,0.006493506493506494
ger,33.9,CHI,1sg,0.009791921664626682
ger,33.93333333333333,CHI,1sg,0.00958627648839556
ger,33.96666666666667,CHI,1sg,0.011904761904761904
ger,34,CHI,1sg,0.03759398496240601
ger,34,CHI,1sg,0.013142857142857144
ger,34.03333333333333,CHI,1sg,0.009994739610731194
ger,34.06666666666667,CHI,1sg,0.009071504802561366
ger,34.1,CHI,1sg,0.007433318758198513
ger,34.13333333333333,CHI,1sg,0.017252820172528202
ger,34.166666666666664,CHI,1sg,0.05555555555555555
ger,34.2,CHI,1sg,0.02127659574468085
ger,34.233333333333334,CHI,1sg,0.018789144050104383
ger,34.266666666666666,CHI,1sg,0.012933264355923435
ger,34.3,CHI,1sg,0.01734860883797054
ger,34.333333333333336,CHI,1sg,0.023719165085388995
ger,34.36666666666667,CHI,1sg,0.009319664492078284
ger,34.4,CHI,1sg,0.058823529411764705
ger,34.43333333333333,CHI,1sg,0.09523809523809523
ger,34.46666666666667,CHI,1sg,0.02965599051008304
ger,34.5,CHI,1sg,0.015493581230633024
ger,34.53333333333333,CHI,1sg,0.01729686242960579
ger,34.56666666666667,CHI,1sg,0.02724177071509648
ger,34.6,CHI,1sg,0.01741654571843251
ger,34.63333333333333,CHI,1sg,0.037037037037037035
ger,34.666666666666664,CHI,1sg,0.06
ger,34.7,CHI,1sg,0.02564102564102564
ger,34.733333333333334,CHI,1sg,0.03283227848101266
ger,34.766666666666666,CHI,1sg,0.03264331210191083
ger,34.8,CHI,1sg,0.03295075897815624
ger,34.833333333333336,CHI,1sg,0.025447316103379723
ger,34.86666666666667,CHI,1sg,0.04964539007092199
ger,34.9,CHI,1sg,0.058333333333333334
ger,34.93333333333333,CHI,1sg,0.030658591975775928
ger,34.96666666666667,CHI,1sg,0.023946037099494097
ger,35,CHI,1sg,0.03385049365303244
ger,35,CHI,1sg,0.02431740614334471
ger,35.03333333333333,CHI,1sg,0.02385008517887564
ger,35.06666666666667,CHI,1sg,0.02564102564102564
ger,35.1,CHI,1sg,0
ger,35.13333333333333,CHI,1sg,0.04834996162701458
ger,35.166666666666664,CHI,1sg,0.04482758620689655
ger,35.2,CHI,1sg,0.051215277777777776
ger,35.233333333333334,CHI,1sg,0.018878101402373247
ger,35.266666666666666,CHI,1sg,0.020202020202020204
ger,35.3,CHI,1sg,0.056338028169014086
ger,35.333333333333336,CHI,1sg,0.009615384615384616
ger,35.36666666666667,CHI,1sg,0.022179363548698167
ger,35.4,CHI,1sg,0.03391812865497076
ger,35.43333333333333,CHI,1sg,0.020745293891663467
ger,35.46666666666667,CHI,1sg,0.01774819744869662
ger,35.5,CHI,1sg,0.030032467532467532
ger,35.53333333333333,CHI,1sg,0
ger,35.56666666666667,CHI,1sg,0.03296703296703297
ger,35.6,CHI,1sg,0.019417475728155338
ger,35.63333333333333,ADU,1sg,0
ger,35.63333333333333,CHI,1sg,0.03173311635475997
ger,35.666666666666664,CHI,1sg,0.03239329268292683
ger,35.7,CHI,1sg,0.05015479876160991
ger,35.733333333333334,CHI,1sg,0.04405286343612335
ger,35.766666666666666,CHI,1sg,0.016795865633074936
ger,35.8,CHI,1sg,0.03571428571428571
ger,35.833333333333336,CHI,1sg,0.03225806451612903
ger,35.86666666666667,CHI,1sg,0.031055900621118012
ger,35.9,CHI,1sg,0.034736842105263156
ger,35.93333333333333,CHI,1sg,0.019413092550790066
ger,36,CHI,1sg,0.026421854008060904
ger,36.8,CHI,1sg,0.03122326775021386
ger,36.833333333333336,CHI,1sg,0.04040404040404041
ger,36.86666666666667,CHI,1sg,0.028306742151312403
ger,36.9,CHI,1sg,0.026984126984126985
ger,36.93333333333333,CHI,1sg,0.02753441802252816
ger,37.7,CHI,1sg,0.018794556059624108
ger,37.733333333333334,CHI,1sg,0.02376103190767142
ger,37.766666666666666,CHI,1sg,0.015179113539769277
ger,37.8,CHI,1sg,0.021536252692031587
ger,37.833333333333336,CHI,1sg,0.026092233009708737
ger,38.4,CHI,1sg,0.026881720430107527
ger,38.43333333333333,CHI,1sg,0.030222693531283137
ger,38.46666666666667,CHI,1sg,0.018025078369905956
ger,38.5,CHI,1sg,0.021334543803903767
ger,38.53333333333333,CHI,1sg,0.03292181069958848
ger,39.3,CHI,1sg,0.03199639477242001
ger,39.333333333333336,CHI,1sg,0.013232514177693762
ger,39.36666666666667,CHI,1sg,0.03074804956402019
ger,39.4,CHI,1sg,0.012552301255230125
ger,39.43333333333333,CHI,1sg,0.026865671641791045
ger,20.233333333333334,CHI,1sg,0
ger,20.733333333333334,CHI,1sg,0.006151142355008787
ger,20.866666666666667,CHI,1sg,0.0030959752321981426
ger,22.1,CHI,1sg,0.0019550342130987292
ger,22.166666666666668,CHI,1sg,0.001935483870967742
ger,23.666666666666668,CHI,1sg,0.0014005602240896359
ger,24.166666666666668,CHI,1sg,0.0033195020746887966
ger,24.333333333333332,CHI,1sg,0.004868549172346641
ger,25.033333333333335,CHI,1sg,0.005235602094240838
ger,25.066666666666666,CHI,1sg,0.0056022408963585435
ger,26.666666666666668,CHI,1sg,0.011494252873563218
ger,26.7,CHI,1sg,0.018972332015810278
ger,27.033333333333335,CHI,1sg,0.017057569296375266
ger,27.066666666666666,CHI,1sg,0.02384500745156483
ger,28.466666666666665,CHI,1sg,0.010607521697203472
ger,28.533333333333335,CHI,1sg,0.01987179487179487
ger,29.4,CHI,1sg,0.014933333333333333
ger,29.466666666666665,CHI,1sg,0.03823088455772114
ger,30.066666666666666,CHI,1sg,0.022113022113022112
ger,30.1,CHI,1sg,0.004604758250191865
ger,30.1,ADU,1sg,0.016450822541127057
ger,31.766666666666666,CHI,1sg,0.03769017980636238
ger,33.36666666666667,CHI,1sg,0.04826485839648983
ger,34.9,CHI,1sg,0.050170068027210885
ger,38.266666666666666,CHI,1sg,0.06164224238194929
ger,21.366666666666667,CHI,1sg,0.012752391073326248
ger,22.666666666666668,CHI,1sg,0.002973661852166525
ger,22.666666666666668,ADU,1sg,0
ger,22.7,CHI,1sg,0.001539645881447267
ger,22.7,ADU,1sg,0.11764705882352941
ger,22.7,ADU,1sg,0.009900990099009901
ger,22.733333333333334,ADU,1sg,0.023415977961432508
ger,22.733333333333334,ADU,1sg,0
ger,22.733333333333334,CHI,1sg,0.0036982248520710057
ger,22.9,CHI,1sg,0
ger,22.933333333333334,CHI,1sg,0.007281553398058253
ger,23.433333333333334,CHI,1sg,0.008110300081103
ger,23.466666666666665,CHI,1sg,0.004166666666666667
ger,23.766666666666666,CHI,1sg,0.0030120481927710845
ger,24.033333333333335,CHI,1sg,0.006436781609195402
ger,24.1,CHI,1sg,0.00782122905027933
ger,24.166666666666668,CHI,1sg,0.021889400921658985
ger,24.766666666666666,CHI,1sg,0.012244897959183673
ger,24.866666666666667,CHI,1sg,0.006422018348623854
ger,25.4,CHI,1sg,0.00646830530401035
ger,25.4,ADU,1sg,0.009174311926605505
ger,25.533333333333335,CHI,1sg,0.004111842105263158
ger,25.6,CHI,1sg,0.005263157894736842
ger,25.633333333333333,CHI,1sg,0.0028149190710767065
ger,25.666666666666668,CHI,1sg,0.010752688172043012
ger,25.7,CHI,1sg,0.017479300827966882
ger,26.1,CHI,1sg,0.010197144799456152
ger,26.133333333333333,CHI,1sg,0.004294917680744453
ger,26.233333333333334,CHI,1sg,0.009845288326300985
ger,26.6,CHI,1sg,0.007142857142857143
ger,26.633333333333333,CHI,1sg,0.013333333333333334
ger,26.666666666666668,CHI,1sg,0.012147505422993492
ger,26.7,CHI,1sg,0.005931198102016607
ger,28.566666666666666,CHI,1sg,0.016705069124423964
ger,28.633333333333333,CHI,1sg,0.011748445058742226
ger,28.666666666666668,CHI,1sg,0.00975609756097561
ger,28.7,CHI,1sg,0.013493253373313344
ger,29.433333333333334,CHI,1sg,0.01155115511551155
ger,29.533333333333335,CHI,1sg,0.011235955056179775
ger,29.633333333333333,CHI,1sg,0.00946643717728055
ger,29.733333333333334,CHI,1sg,0.0029154518950437317
ger,30.333333333333332,CHI,1sg,0.0037174721189591076
ger,30.533333333333335,CHI,1sg,0.00909090909090909
ger,30.766666666666666,CHI,1sg,0.023411371237458192
ger,30.766666666666666,ADU,1sg,0.05555555555555555
ger,30.8,CHI,1sg,0.015584415584415584
ger,30.8,ADU,1sg,0.01606425702811245
ger,30.866666666666667,CHI,1sg,0.0202808112324493
ger,30.933333333333334,CHI,1sg,0.022727272727272728
ger,31.133333333333333,CHI,1sg,0.013078470824949699
ger,31.633333333333333,CHI,1sg,0.012153950033760972
ger,31.766666666666666,CHI,1sg,0.042608695652173914
ger,32.266666666666666,CHI,1sg,0.01589825119236884
ger,32.3,CHI,1sg,0.01006036217303823
ger,32.5,CHI,1sg,0.014208389715832206
ger,32.53333333333333,CHI,1sg,0.046511627906976744
ger,33.333333333333336,CHI,1sg,0.012539184952978056
ger,33.86666666666667,CHI,1sg,0.019673224408136045
ger,33.93333333333333,CHI,1sg,0.01430722891566265
ger,34.13333333333333,CHI,1sg,0.017266187050359712
ger,34.266666666666666,CHI,1sg,0.01804511278195489
ger,34.36666666666667,CHI,1sg,0.03190572003449267
ger,35.43333333333333,CHI,1sg,0.04844290657439446
ger,35.6,CHI,1sg,0.054187192118226604
ger,36.8,CHI,1sg,0.02746566791510612
ger,36.93333333333333,CHI,1sg,0.05194805194805195
ger,36.96666666666667,CHI,1sg,0.011111111111111112
ger,37,CHI,1sg,0.05756495160468671
ger,37.03333333333333,CHI,1sg,0.02530120481927711
ger,37.36666666666667,CHI,1sg,0.024276606179499755
ger,38.5,CHI,1sg,0.06924643584521385
ger,38.53333333333333,CHI,1sg,0.033707865168539325
ger,39.833333333333336,CHI,1sg,0.05834683954619125
ger,20.366666666666667,CHI,1sg,0.012857142857142857
ger,21.2,ADU,1sg,0.02910360884749709
ger,21.2,CHI,1sg,0.010344827586206896
ger,21.2,ADU,1sg,0
ger,21.666666666666668,CHI,1sg,0.012080536912751677
ger,21.666666666666668,ADU,1sg,0.008204633204633204
ger,22.1,CHI,1sg,0.01098901098901099
ger,22.1,ADU,1sg,0
ger,22.566666666666666,CHI,1sg,0
ger,22.566666666666666,ADU,1sg,0.012195121951219513
ger,23.266666666666666,CHI,1sg,0.0199203187250996
ger,23.733333333333334,CHI,1sg,0.012302284710017574
ger,24.166666666666668,CHI,1sg,0.02696629213483146
ger,24.166666666666668,ADU,1sg,0.00819672131147541
ger,25.3,ADU,1sg,0.01870657402458578
ger,25.3,CHI,1sg,0.02600216684723727
ger,25.766666666666666,CHI,1sg,0.04118773946360153
ger,26.5,CHI,1sg,0.052083333333333336
ger,26.966666666666665,ADU,1sg,0.028708133971291867
ger,26.966666666666665,CHI,1sg,0.0166358595194085
ger,27.366666666666667,CHI,1sg,0.060444444444444446
ger,27.833333333333332,CHI,1sg,0.036786060019361085
ger,28.333333333333332,CHI,1sg,0.05951557093425606
ger,29.233333333333334,CHI,1sg,0.05094494658997535
ger,29.7,ADU,1sg,0.046875
ger,29.7,CHI,1sg,0.04704944178628389
ger,30.166666666666668,CHI,1sg,0.06432246998284734
ger,30.633333333333333,CHI,1sg,0.02835538752362949
ger,31.066666666666666,ADU,1sg,0
ger,31.066666666666666,CHI,1sg,0.043000914913083256
ger,31.533333333333335,CHI,1sg,0.05028462998102467
ger,31.533333333333335,ADU,1sg,0
ger,32.3,ADU,1sg,0.07692307692307693
ger,32.3,CHI,1sg,0.03611898016997167
ger,32.666666666666664,CHI,1sg,0.05745454545454545
ger,33.6,ADU,1sg,0
ger,33.6,CHI,1sg,0.054357204486626405
ger,34.03333333333333,CHI,1sg,0.050605060506050605
ger,34.03333333333333,ADU,1sg,0
ger,34.5,ADU,1sg,0
ger,34.5,CHI,1sg,0.0379746835443038
ger,35,CHI,1sg,0.029315960912052116
ger,35.43333333333333,ADU,1sg,0
ger,35.43333333333333,CHI,1sg,0.02077562326869806
ger,35.8,CHI,1sg,0.07377866400797607
ger,35.8,ADU,1sg,0.045454545454545456
ger,36.333333333333336,CHI,1sg,0.02920443101711984
ger,36.8,CHI,1sg,0.05229936880072137
ger,37.233333333333334,CHI,1sg,0.04136833731105807
ger,37.7,ADU,1sg,0.05128205128205128
ger,37.7,CHI,1sg,0.030078125
ger,38.2,CHI,1sg,0.030303030303030304
ger,38.93333333333333,CHI,1sg,0.048005908419497784
ger,39.6,CHI,1sg,0.03274760383386582
ger,20.433333333333334,CHI,1sg,0.0012239902080783353
ger,20.933333333333334,CHI,1sg,0.00878293601003764
ger,21.333333333333332,CHI,1sg,0.01303538175046555
