"","path","filename","languge","childname","participant","pronoun","24","25","26","27","28","29","30","31","32","33","34","35"
"9128","C:\My\studies\UIT\FLA\code\English\MPI-EVA-Manchester\Fraser\020010a.cha","020010a.cha","eng","Fraser","CHI","3sgN",0.0190922190201729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9129","C:\My\studies\UIT\FLA\code\English\MPI-EVA-Manchester\Fraser\020010b.cha","020010b.cha","eng","Fraser","CHI","1pl",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9130","C:\My\studies\UIT\FLA\code\English\MPI-EVA-Manchester\Fraser\020010b.cha","020010b.cha","eng","Fraser","CHI","1sg",0.00218938149972633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9131","C:\My\studies\UIT\FLA\code\English\MPI-EVA-Manchester\Fraser\020010b.cha","020010b.cha","eng","Fraser","CHI","2",0.00383141762452107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9132","C:\My\studies\UIT\FLA\code\English\MPI-EVA-Manchester\Fraser\020010b.cha","020010b.cha","eng","Fraser","CHI","3",0.00328407224958949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9133","C:\My\studies\UIT\FLA\code\English\MPI-EVA-Manchester\Fraser\020010b.cha","020010b.cha","eng","Fraser","CHI","3pl",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9134","C:\My\studies\UIT\FLA\code\English\MPI-EVA-Manchester\Fraser\020010b.cha","020010b.cha","eng","Fraser","CHI","3sgF",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9135","C:\My\studies\UIT\FLA\code\English\MPI-EVA-Manchester\Fraser\020010b.cha","020010b.cha","eng","Fraser","CHI","3sgM",0.000547345374931582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9136","C:\My\studies\UIT\FLA\code\English\MPI-EVA-Manchester\Fraser\020010b.cha","020010b.cha","eng","Fraser","CHI","3sgN",0.00273672687465791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9137","C:\My\studies\UIT\FLA\code\English\MPI-EVA-Manchester\Fraser\020012a.cha","020012a.cha","eng","Fraser","CHI","1pl",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9138","C:\My\studies\UIT\FLA\code\English\MPI-EVA-Manchester\Fraser\020012a.cha","020012a.cha","eng","Fraser","CHI","1sg",0.00117924528301887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9139","C:\My\studies\UIT\FLA\code\English\MPI-EVA-Manchester\Fraser\020012a.cha","020012a.cha","eng","Fraser","CHI","2",0.0074685534591195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9140","C:\My\studies\UIT\FLA\code\English\MPI-EVA-Manchester\Fraser\020012a.cha","020012a.cha","eng","Fraser","CHI","3",0.00786163522012579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9141","C:\My\studies\UIT\FLA\code\English\MPI-EVA-Manchester\Fraser\020012a.cha","020012a.cha","eng","Fraser","CHI","3pl",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9142","C:\My\studies\UIT\FLA\code\English\MPI-EVA-Manchester\Fraser\020012a.cha","020012a.cha","eng","Fraser","CHI","3sgF",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9143","C:\My\studies\UIT\FLA\code\English\MPI-EVA-Manchester\Fraser\020012a.cha","020012a.cha","eng","Fraser","CHI","3sgM",0.000786163522012579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9144","C:\My\studies\UIT\FLA\code\English\MPI-EVA-Manchester\Fraser\020012a.cha","020012a.cha","eng","Fraser","CHI","3sgN",0.00707547169811321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9145","C:\My\studies\UIT\FLA\code\English\MPI-EVA-Manchester\Fraser\020012b.cha","020012b.cha","eng","Fraser","CHI","1pl",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9146","C:\My\studies\UIT\FLA\code\English\MPI-EVA-Manchester\Fraser\020012b.cha","020012b.cha","eng","Fraser","CHI","1sg",0.00136612021857923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9147","C:\My\studies\UIT\FLA\code\English\MPI-EVA-Manchester\Fraser\020012b.cha","020012b.cha","eng","Fraser","CHI","2",0.00717213114754098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9148","C:\My\studies\UIT\FLA\code\English\MPI-EVA-Manchester\Fraser\020012b.cha","020012b.cha","eng","Fraser","CHI","3",0.0153688524590164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9149","C:\My\studies\UIT\FLA\code\English\MPI-EVA-Manchester\Fraser\020012b.cha","020012b.cha","eng","Fraser","CHI","3pl",0.000341530054644809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9150","C:\My\studies\UIT\FLA\code\English\MPI-EVA-Manchester\Fraser\020012b.cha","020012b.cha","eng","Fraser","CHI","3sgF",0.000683060109289617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9151","C:\My\studies\UIT\FLA\code\English\MPI-EVA-Manchester\Fraser\020012b.cha","020012b.cha","eng","Fraser","CHI","3sgM",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9152","C:\My\studies\UIT\FLA\code\English\MPI-EVA-Manchester\Fraser\020012b.cha","020012b.cha","eng","Fraser","CHI","3sgN",0.014344262295082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9153","C:\My\studies\UIT\FLA\code\English\MPI-EVA-Manchester\Fraser\020013a.cha","020013a.cha","eng","Fraser","CHI","1pl",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9154","C:\My\studies\UIT\FLA\code\English\MPI-EVA-Manchester\Fraser\020013a.cha","020013a.cha","eng","Fraser","CHI","1sg",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9155","C:\My\studies\UIT\FLA\code\English\MPI-EVA-Manchester\Fraser\020013a.cha","020013a.cha","eng","Fraser","CHI","2",0.00375798571965427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9156","C:\My\studies\UIT\FLA\code\English\MPI-EVA-Manchester\Fraser\020013a.cha","020013a.cha","eng","Fraser","CHI","3",0.00789177001127396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9157","C:\My\studies\UIT\FLA\code\English\MPI-EVA-Manchester\Fraser\020013a.cha","020013a.cha","eng","Fraser","CHI","3pl",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9158","C:\My\studies\UIT\FLA\code\English\MPI-EVA-Manchester\Fraser\020013a.cha","020013a.cha","eng","Fraser","CHI","3sgF",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9159","C:\My\studies\UIT\FLA\code\English\MPI-EVA-Manchester\Fraser\020013a.cha","020013a.cha","eng","Fraser","CHI","3sgM",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9160","C:\My\studies\UIT\FLA\code\English\MPI-EVA-Manchester\Fraser\020013a.cha","020013a.cha","eng","Fraser","CHI","3sgN",0.00789177001127396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9161","C:\My\studies\UIT\FLA\code\English\MPI-EVA-Manchester\Fraser\020013b.cha","020013b.cha","eng","Fraser","CHI","1pl",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9162","C:\My\studies\UIT\FLA\code\English\MPI-EVA-Manchester\Fraser\020013b.cha","020013b.cha","eng","Fraser","CHI","1sg",0.00121138703815869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9163","C:\My\studies\UIT\FLA\code\English\MPI-EVA-Manchester\Fraser\020013b.cha","020013b.cha","eng","Fraser","CHI","2",0.00423985463355542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9164","C:\My\studies\UIT\FLA\code\English\MPI-EVA-Manchester\Fraser\020013b.cha","020013b.cha","eng","Fraser","CHI","3",0.0205935796486978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9165","C:\My\studies\UIT\FLA\code\English\MPI-EVA-Manchester\Fraser\020013b.cha","020013b.cha","eng","Fraser","CHI","3pl",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9166","C:\My\studies\UIT\FLA\code\English\MPI-EVA-Manchester\Fraser\020013b.cha","020013b.cha","eng","Fraser","CHI","3sgF",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9167","C:\My\studies\UIT\FLA\code\English\MPI-EVA-Manchester\Fraser\020013b.cha","020013b.cha","eng","Fraser","CHI","3sgM",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9168","C:\My\studies\UIT\FLA\code\English\MPI-EVA-Manchester\Fraser\020013b.cha","020013b.cha","eng","Fraser","CHI","3sgN",0.0205935796486978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9169","C:\My\studies\UIT\FLA\code\English\MPI-EVA-Manchester\Fraser\020015a.cha","020015a.cha","eng","Fraser","CHI","1pl",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9170","C:\My\studies\UIT\FLA\code\English\MPI-EVA-Manchester\Fraser\020015a.cha","020015a.cha","eng","Fraser","CHI","1sg",0.0113027959547888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9171","C:\My\studies\UIT\FLA\code\English\MPI-EVA-Manchester\Fraser\020015a.cha","020015a.cha","eng","Fraser","CHI","2",0.0217132659131469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9172","C:\My\studies\UIT\FLA\code\English\MPI-EVA-Manchester\Fraser\020015a.cha","020015a.cha","eng","Fraser","CHI","3",0.0148720999405116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9173","C:\My\studies\UIT\FLA\code\English\MPI-EVA-Manchester\Fraser\020015a.cha","020015a.cha","eng","Fraser","CHI","3pl",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9174","C:\My\studies\UIT\FLA\code\English\MPI-EVA-Manchester\Fraser\020015a.cha","020015a.cha","eng","Fraser","CHI","3sgF",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9175","C:\My\studies\UIT\FLA\code\English\MPI-EVA-Manchester\Fraser\020015a.cha","020015a.cha","eng","Fraser","CHI","3sgM",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9176","C:\My\studies\UIT\FLA\code\English\MPI-EVA-Manchester\Fraser\020015a.cha","020015a.cha","eng","Fraser","CHI","3sgN",0.0148720999405116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9177","C:\My\studies\UIT\FLA\code\English\MPI-EVA-Manchester\Fraser\020015b.cha","020015b.cha","eng","Fraser","CHI","1pl",0.00217548948513416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9178","C:\My\studies\UIT\FLA\code\English\MPI-EVA-Manchester\Fraser\020015b.cha","020015b.cha","eng","Fraser","CHI","1sg",0.0137781000725163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9179","C:\My\studies\UIT\FLA\code\English\MPI-EVA-Manchester\Fraser\020015b.cha","020015b.cha","eng","Fraser","CHI","2",0.0130529369108049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9180","C:\My\studies\UIT\FLA\code\English\MPI-EVA-Manchester\Fraser\020015b.cha","020015b.cha","eng","Fraser","CHI","3",0.0435097897026831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9181","C:\My\studies\UIT\FLA\code\English\MPI-EVA-Manchester\Fraser\020015b.cha","020015b.cha","eng","Fraser","CHI","3pl",0.00362581580855693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9182","C:\My\studies\UIT\FLA\code\English\MPI-EVA-Manchester\Fraser\020015b.cha","020015b.cha","eng","Fraser","CHI","3sgF",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9183","C:\My\studies\UIT\FLA\code\English\MPI-EVA-Manchester\Fraser\020015b.cha","020015b.cha","eng","Fraser","CHI","3sgM",0.00145032632342277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9184","C:\My\studies\UIT\FLA\code\English\MPI-EVA-Manchester\Fraser\020015b.cha","020015b.cha","eng","Fraser","CHI","3sgN",0.0384336475707034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9185","C:\My\studies\UIT\FLA\code\English\MPI-EVA-Manchester\Fraser\020016a.cha","020016a.cha","eng","Fraser","CHI","1pl",0.00037821482602118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9186","C:\My\studies\UIT\FLA\code\English\MPI-EVA-Manchester\Fraser\020016a.cha","020016a.cha","eng","Fraser","CHI","1sg",0.0056732223903177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9187","C:\My\studies\UIT\FLA\code\English\MPI-EVA-Manchester\Fraser\020016a.cha","020016a.cha","eng","Fraser","CHI","2",0.0143721633888048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9188","C:\My\studies\UIT\FLA\code\English\MPI-EVA-Manchester\Fraser\020016a.cha","020016a.cha","eng","Fraser","CHI","3",0.0151285930408472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9189","C:\My\studies\UIT\FLA\code\English\MPI-EVA-Manchester\Fraser\020016a.cha","020016a.cha","eng","Fraser","CHI","3pl",0.00151285930408472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9190","C:\My\studies\UIT\FLA\code\English\MPI-EVA-Manchester\Fraser\020016a.cha","020016a.cha","eng","Fraser","CHI","3sgF",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9191","C:\My\studies\UIT\FLA\code\English\MPI-EVA-Manchester\Fraser\020016a.cha","020016a.cha","eng","Fraser","CHI","3sgM",0.00075642965204236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9192","C:\My\studies\UIT\FLA\code\English\MPI-EVA-Manchester\Fraser\020016a.cha","020016a.cha","eng","Fraser","CHI","3sgN",0.0128593040847201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9193","C:\My\studies\UIT\FLA\code\English\MPI-EVA-Manchester\Fraser\020016b.cha","020016b.cha","eng","Fraser","CHI","1pl",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9194","C:\My\studies\UIT\FLA\code\English\MPI-EVA-Manchester\Fraser\020016b.cha","020016b.cha","eng","Fraser","CHI","1sg",0.00433108758421559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9195","C:\My\studies\UIT\FLA\code\English\MPI-EVA-Manchester\Fraser\020016b.cha","020016b.cha","eng","Fraser","CHI","2",0.00866217516843118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9196","C:\My\studies\UIT\FLA\code\English\MPI-EVA-Manchester\Fraser\020016b.cha","020016b.cha","eng","Fraser","CHI","3",0.0264677574590953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9197","C:\My\studies\UIT\FLA\code\English\MPI-EVA-Manchester\Fraser\020016b.cha","020016b.cha","eng","Fraser","CHI","3pl",0.000481231953801732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9198","C:\My\studies\UIT\FLA\code\English\MPI-EVA-Manchester\Fraser\020016b.cha","020016b.cha","eng","Fraser","CHI","3sgF",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9199","C:\My\studies\UIT\FLA\code\English\MPI-EVA-Manchester\Fraser\020016b.cha","020016b.cha","eng","Fraser","CHI","3sgM",0.000962463907603465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9200","C:\My\studies\UIT\FLA\code\English\MPI-EVA-Manchester\Fraser\020016b.cha","020016b.cha","eng","Fraser","CHI","3sgN",0.0250240615976901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9201","C:\My\studies\UIT\FLA\code\English\MPI-EVA-Manchester\Fraser\020018a.cha","020018a.cha","eng","Fraser","CHI","1pl",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9202","C:\My\studies\UIT\FLA\code\English\MPI-EVA-Manchester\Fraser\020018a.cha","020018a.cha","eng","Fraser","CHI","1sg",0.000934870676223122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9203","C:\My\studies\UIT\FLA\code\English\MPI-EVA-Manchester\Fraser\020018a.cha","020018a.cha","eng","Fraser","CHI","2",0.00560922405733873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9204","C:\My\studies\UIT\FLA\code\English\MPI-EVA-Manchester\Fraser\020018a.cha","020018a.cha","eng","Fraser","CHI","3",0.0177625428482393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9205","C:\My\studies\UIT\FLA\code\English\MPI-EVA-Manchester\Fraser\020018a.cha","020018a.cha","eng","Fraser","CHI","3pl",0.000623247117482082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9206","C:\My\studies\UIT\FLA\code\English\MPI-EVA-Manchester\Fraser\020018a.cha","020018a.cha","eng","Fraser","CHI","3sgF",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9207","C:\My\studies\UIT\FLA\code\English\MPI-EVA-Manchester\Fraser\020018a.cha","020018a.cha","eng","Fraser","CHI","3sgM",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9208","C:\My\studies\UIT\FLA\code\English\MPI-EVA-Manchester\Fraser\020018a.cha","020018a.cha","eng","Fraser","CHI","3sgN",0.0171392957307572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9209","C:\My\studies\UIT\FLA\code\English\MPI-EVA-Manchester\Fraser\020018b.cha","020018b.cha","eng","Fraser","CHI","1pl",0.000318775900541919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9210","C:\My\studies\UIT\FLA\code\English\MPI-EVA-Manchester\Fraser\020018b.cha","020018b.cha","eng","Fraser","CHI","1sg",0.00541919030921262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9211","C:\My\studies\UIT\FLA\code\English\MPI-EVA-Manchester\Fraser\020018b.cha","020018b.cha","eng","Fraser","CHI","2",0.00733184571246414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9212","C:\My\studies\UIT\FLA\code\English\MPI-EVA-Manchester\Fraser\020018b.cha","020018b.cha","eng","Fraser","CHI","3",0.0411220911699076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9213","C:\My\studies\UIT\FLA\code\English\MPI-EVA-Manchester\Fraser\020018b.cha","020018b.cha","eng","Fraser","CHI","3pl",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9214","C:\My\studies\UIT\FLA\code\English\MPI-EVA-Manchester\Fraser\020018b.cha","020018b.cha","eng","Fraser","CHI","3sgF",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9215","C:\My\studies\UIT\FLA\code\English\MPI-EVA-Manchester\Fraser\020018b.cha","020018b.cha","eng","Fraser","CHI","3sgM",0.00350653490596111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9216","C:\My\studies\UIT\FLA\code\English\MPI-EVA-Manchester\Fraser\020018b.cha","020018b.cha","eng","Fraser","CHI","3sgN",0.0376155562639464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9217","C:\My\studies\UIT\FLA\code\English\MPI-EVA-Manchester\Fraser\020019a.cha","020019a.cha","eng","Fraser","CHI","1pl",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9218","C:\My\studies\UIT\FLA\code\English\MPI-EVA-Manchester\Fraser\020019a.cha","020019a.cha","eng","Fraser","CHI","1sg",0.000943692985215477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9219","C:\My\studies\UIT\FLA\code\English\MPI-EVA-Manchester\Fraser\020019a.cha","020019a.cha","eng","Fraser","CHI","2",0.00943692985215477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9220","C:\My\studies\UIT\FLA\code\English\MPI-EVA-Manchester\Fraser\020019a.cha","020019a.cha","eng","Fraser","CHI","3",0.0176156023906889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9221","C:\My\studies\UIT\FLA\code\English\MPI-EVA-Manchester\Fraser\020019a.cha","020019a.cha","eng","Fraser","CHI","3pl",0.00314564328405159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9222","C:\My\studies\UIT\FLA\code\English\MPI-EVA-Manchester\Fraser\020019a.cha","020019a.cha","eng","Fraser","CHI","3sgF",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9223","C:\My\studies\UIT\FLA\code\English\MPI-EVA-Manchester\Fraser\020019a.cha","020019a.cha","eng","Fraser","CHI","3sgM",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9224","C:\My\studies\UIT\FLA\code\English\MPI-EVA-Manchester\Fraser\020019a.cha","020019a.cha","eng","Fraser","CHI","3sgN",0.0144699591066373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9225","C:\My\studies\UIT\FLA\code\English\MPI-EVA-Manchester\Fraser\020019b.cha","020019b.cha","eng","Fraser","CHI","1pl",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9226","C:\My\studies\UIT\FLA\code\English\MPI-EVA-Manchester\Fraser\020019b.cha","020019b.cha","eng","Fraser","CHI","1sg",0.0026697177726926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9227","C:\My\studies\UIT\FLA\code\English\MPI-EVA-Manchester\Fraser\020019b.cha","020019b.cha","eng","Fraser","CHI","2",0.0156369183829138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9228","C:\My\studies\UIT\FLA\code\English\MPI-EVA-Manchester\Fraser\020019b.cha","020019b.cha","eng","Fraser","CHI","3",0.0129672006102212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9229","C:\My\studies\UIT\FLA\code\English\MPI-EVA-Manchester\Fraser\020019b.cha","020019b.cha","eng","Fraser","CHI","3pl",0.0003813882532418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9230","C:\My\studies\UIT\FLA\code\English\MPI-EVA-Manchester\Fraser\020019b.cha","020019b.cha","eng","Fraser","CHI","3sgF",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9231","C:\My\studies\UIT\FLA\code\English\MPI-EVA-Manchester\Fraser\020019b.cha","020019b.cha","eng","Fraser","CHI","3sgM",0.0003813882532418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9232","C:\My\studies\UIT\FLA\code\English\MPI-EVA-Manchester\Fraser\020019b.cha","020019b.cha","eng","Fraser","CHI","3sgN",0.0122044241037376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9233","C:\My\studies\UIT\FLA\code\English\MPI-EVA-Manchester\Fraser\020020a.cha","020020a.cha","eng","Fraser","CHI","1pl",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9234","C:\My\studies\UIT\FLA\code\English\MPI-EVA-Manchester\Fraser\020020a.cha","020020a.cha","eng","Fraser","CHI","1sg",0.00194779898714453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9235","C:\My\studies\UIT\FLA\code\English\MPI-EVA-Manchester\Fraser\020020a.cha","020020a.cha","eng","Fraser","CHI","2",0.00973899493572263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9236","C:\My\studies\UIT\FLA\code\English\MPI-EVA-Manchester\Fraser\020020a.cha","020020a.cha","eng","Fraser","CHI","3",0.0202571094663031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9237","C:\My\studies\UIT\FLA\code\English\MPI-EVA-Manchester\Fraser\020020a.cha","020020a.cha","eng","Fraser","CHI","3pl",0.000779119594857811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9238","C:\My\studies\UIT\FLA\code\English\MPI-EVA-Manchester\Fraser\020020a.cha","020020a.cha","eng","Fraser","CHI","3sgF",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9239","C:\My\studies\UIT\FLA\code\English\MPI-EVA-Manchester\Fraser\020020a.cha","020020a.cha","eng","Fraser","CHI","3sgM",0.000389559797428905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9240","C:\My\studies\UIT\FLA\code\English\MPI-EVA-Manchester\Fraser\020020a.cha","020020a.cha","eng","Fraser","CHI","3sgN",0.0190884300740164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9241","C:\My\studies\UIT\FLA\code\English\MPI-EVA-Manchester\Fraser\020020b.cha","020020b.cha","eng","Fraser","CHI","1pl",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9242","C:\My\studies\UIT\FLA\code\English\MPI-EVA-Manchester\Fraser\020020b.cha","020020b.cha","eng","Fraser","CHI","1sg",0.00313087038196619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9243","C:\My\studies\UIT\FLA\code\English\MPI-EVA-Manchester\Fraser\020020b.cha","020020b.cha","eng","Fraser","CHI","2",0.0137758296806512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9244","C:\My\studies\UIT\FLA\code\English\MPI-EVA-Manchester\Fraser\020020b.cha","020020b.cha","eng","Fraser","CHI","3",0.0281778334376957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9245","C:\My\studies\UIT\FLA\code\English\MPI-EVA-Manchester\Fraser\020020b.cha","020020b.cha","eng","Fraser","CHI","3pl",0.000626174076393237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9246","C:\My\studies\UIT\FLA\code\English\MPI-EVA-Manchester\Fraser\020020b.cha","020020b.cha","eng","Fraser","CHI","3sgF",0.00187852222917971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9247","C:\My\studies\UIT\FLA\code\English\MPI-EVA-Manchester\Fraser\020020b.cha","020020b.cha","eng","Fraser","CHI","3sgM",0.00250469630557295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9248","C:\My\studies\UIT\FLA\code\English\MPI-EVA-Manchester\Fraser\020020b.cha","020020b.cha","eng","Fraser","CHI","3sgN",0.0231684408265498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9249","C:\My\studies\UIT\FLA\code\English\MPI-EVA-Manchester\Fraser\020021a.cha","020021a.cha","eng","Fraser","CHI","1pl",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9250","C:\My\studies\UIT\FLA\code\English\MPI-EVA-Manchester\Fraser\020021a.cha","020021a.cha","eng","Fraser","CHI","1sg",0.00486344930789375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9251","C:\My\studies\UIT\FLA\code\English\MPI-EVA-Manchester\Fraser\020021a.cha","020021a.cha","eng","Fraser","CHI","2",0.0205761316872428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
